epoch,training_loss,training_acc,val_loss,val_acc
864,0.0017567971355733983,0.9994858,0.3776826432773045,0.91629463
865,0.003001680312056743,0.99938625,0.3295189312526158,0.93824404
866,0.00138956336896189,0.9996351,0.685774198600224,0.83668154
867,0.0011621668804773166,0.99978435,0.37111171441418783,0.92113096
868,0.0010196650909430355,0.9997512,0.39930809821401325,0.91331846
869,0.0009743295492824792,0.9997512,0.4693328397614615,0.89769346
870,0.0026278170299630452,0.9994858,0.7352773462023053,0.8046875
871,0.0014484031083263776,0.99958533,0.47417373742376057,0.87946427
872,0.0011064858446833074,0.9997346,0.4861244687012264,0.8608631
873,0.002031908870114597,0.99945265,0.8810522386005947,0.7853423
874,0.002530218490295022,0.99938625,0.647593080997467,0.8214286
875,0.0032744391759625185,0.9992868,0.5322456955909729,0.8370536
876,0.0017727781142141635,0.99955213,0.486854476588113,0.8660714
877,0.003334844296844653,0.99930334,0.7304691076278687,0.8165923
878,0.002581862741913898,0.9993531,0.896198400429317,0.7641369
879,0.0016451391052569875,0.9996849,1.1284003938947404,0.7239583
880,0.0010778475824635354,0.999718,0.987865286214011,0.69568455
881,0.0006227045392156242,0.9998341,0.8194421189171928,0.73772323
882,0.001559579854817709,0.999519,0.7087722335542951,0.8095238
883,0.0013932252519722693,0.99955213,0.6628260442188808,0.7916667
884,0.0014151613958240988,0.9996351,0.6300234794616699,0.8087798
885,0.0009419332095932546,0.999718,0.4025854021310806,0.92261904
886,0.0020341710607018194,0.9996185,0.7243184958185468,0.76227677
887,0.0015608538680179703,0.9996351,0.6253769057137626,0.8426339
888,0.0011532335701223224,0.99966824,0.46746391483715605,0.8787202
889,0.0011112211152494768,0.99978435,0.507806909935815,0.859375
890,0.0008417014969637558,0.9998341,0.38124294791902813,0.9032738
891,0.0007951502847372373,0.99981755,0.3836342138903482,0.8995536
892,0.00025088399246971863,0.99993366,0.4070912940161569,0.89620537
893,0.0004896015540234614,0.9998673,0.46166366764477323,0.89136904
894,0.00019264063355461795,0.9999668,0.5461530472551074,0.8623512
895,0.0003699359844749802,0.9999171,0.3500248236315591,0.9334077
896,0.0003693754687193643,0.9999171,0.3579432581152235,0.93712795
897,0.001548990062563036,0.9996517,0.6454325233186994,0.8816964
898,0.0034215681967937183,0.99930334,0.5689800339085715,0.80394346
899,0.0019380912535649885,0.99933654,0.6435154250689915,0.8005952
900,0.0016814188026348263,0.99958533,0.8758984804153442,0.79650295
901,0.0015846684534572152,0.99956876,0.6763581803866795,0.8125
902,0.0018729088638863075,0.99950236,1.0731810671942574,0.7853423
903,0.002329258826821852,0.99950236,0.695458003452846,0.8244048
904,0.0034427419402972537,0.9992868,0.6009002157620021,0.8485863
905,0.0021883076775317083,0.99938625,0.6774026921817234,0.82589287
906,0.002148223195198979,0.99955213,0.5892317295074463,0.84561014
907,0.0037311508929596853,0.9990711,0.71799350636346,0.8292411
908,0.001192305912675426,0.99955213,0.6093740207808358,0.8370536
909,0.0003988886226365802,0.9998673,0.545082552092416,0.8556548
910,0.0008079245114547061,0.99981755,0.485084946666445,0.88058037
911,0.0005656711189402314,0.9998341,0.528240327324186,0.84709823
912,0.0006387764174028046,0.9998673,0.6901063237871442,0.8087798
913,0.0010059179258275694,0.999718,0.539404707295554,0.8634673
914,0.0017102318746373265,0.99966824,1.1219852907317025,0.72619045
915,0.0017834113883409013,0.9996849,1.0793098381587438,0.7488839
916,0.0010212733354387636,0.9996019,0.7114899499075753,0.8270089
917,0.0012830231146792204,0.999718,0.7699220265660968,0.84821427
918,0.0019096565754262408,0.99956876,0.5127387004239219,0.87276787
919,0.0008140541806370489,0.9997346,0.6192854770592281,0.84188986
920,0.00040707701073561817,0.9998507,0.6341178076607841,0.8266369
921,0.0020344117572267785,0.9996517,0.7709798387118748,0.8322173
922,0.0023317678844365936,0.99945265,0.7254373942102704,0.76227677
923,0.0012559221293209587,0.99966824,0.7612923468862262,0.7693452
924,0.0014033550924606774,0.9996351,0.7421151655060905,0.7708333
925,0.003075651922870655,0.9993199,0.5310331242425101,0.86383927
926,0.0016225565533974204,0.99953556,0.8047979559217181,0.80282736
927,0.0016212647874710136,0.99945265,0.6542095967701503,0.8266369
928,0.0014080070294452943,0.99966824,1.047408172062465,0.7369792
929,0.0008831552492251794,0.9997346,0.6801066824368068,0.8478423
930,0.0007012299180673468,0.9997346,0.9222142015184674,0.77418154
931,0.0010867528304228102,0.9996849,0.7567371129989624,0.8035714
932,0.001556672232373657,0.9996019,1.014688457761492,0.7704613
933,0.00391046954256671,0.99890524,0.7079347116606576,0.77790177
934,0.002961891865824864,0.9992038,0.8032946246010917,0.77157736
935,0.00116213055450797,0.99966824,1.0547159484454565,0.71279764
936,0.0007671001951330287,0.99978435,1.3575903517859322,0.69717264
937,0.0007638772158593868,0.99978435,1.048980142389025,0.7109375
938,0.0005257631561768188,0.99978435,0.9674344744001117,0.71428573
939,0.0005129869066083564,0.9998507,1.1202348130089896,0.7046131
940,0.0008537420239794892,0.9997678,0.7204362664903913,0.79873514
941,0.0012126182286755403,0.9996351,1.2811033044542586,0.71428573
942,0.0010581616785123678,0.9997346,0.475782539163317,0.87537205
943,0.0005926904993285666,0.99990046,0.8767380373818534,0.83668154
944,0.0007734011227163266,0.99978435,0.7266969340188163,0.80245537
945,0.0015278773551293437,0.99966824,0.7993080871445792,0.8087798
946,0.007125001198511047,0.99840766,1.4208505834851946,0.72619045
947,0.004592186208192934,0.9988721,0.47337751729147776,0.91592264
948,0.0016566601090785408,0.9994692,0.6909207616533551,0.8671875
949,0.0006126341938231147,0.99981755,0.5391253062656948,0.8816964
950,0.0012002361016609999,0.99970144,0.5684548786708287,0.87537205
951,0.0007228256970704349,0.99978435,0.6933052114077977,0.87165177
952,0.0013090592330854362,0.9997512,0.4865909389087132,0.9155506
953,0.0006767666883369963,0.9997512,0.5129766591957637,0.9129464
954,0.000993458970647894,0.9998341,0.8644147174698966,0.77938986
955,0.001458483537174984,0.9996849,0.6894733905792236,0.8095238
956,0.001060201383660765,0.99978435,0.5307452763829913,0.90401787
957,0.0007327545356405259,0.999801,0.7030068976538522,0.82849705
958,0.0003099687135049492,0.99995023,0.6468565123421806,0.859375
959,0.00032291092447098174,0.9999171,0.7141985382352557,0.8329613
960,0.0002596036796644927,0.9999668,0.4946760960987636,0.88504463
961,0.0008885465073258522,0.9998839,0.6448625453880855,0.84151787
962,0.0014695487508004353,0.999718,0.5620404269014087,0.85491073
963,0.0012981463271955183,0.9996849,0.45251957859311787,0.91443455
964,0.0024549375426968813,0.99938625,0.7336756161281041,0.79092264
965,0.0017101920025066593,0.99955213,0.7305346386773246,0.78980654
966,0.0015254079746758271,0.99958533,0.5952543020248413,0.8389137
967,0.0019461365175170466,0.99955213,0.8817870531763349,0.75223213
968,0.0009128772755671613,0.999718,0.7493929181780133,0.796875
969,0.0009135055032230282,0.99981755,0.7764051982334682,0.79241073
970,0.000744596732235502,0.9997678,1.0380741357803345,0.7217262
971,0.0009461107427907977,0.9997678,0.6474569099290031,0.80431545
972,0.0016157264247869813,0.9996849,0.9046801413808551,0.7332589
973,0.0010356627186474602,0.9997678,0.748782183442797,0.82254463
974,0.0006728650297920784,0.9997678,0.5822605660983494,0.8173363
975,0.0005949869300298594,0.999801,1.1555130141122,0.71428573
976,0.0020853235784372803,0.99958533,0.48417697634015766,0.87165177
977,0.0021605065543283874,0.99955213,0.7206660679408482,0.81063986
978,0.0012415695002589125,0.9997512,0.7124437519482204,0.8270089
979,0.0008505414812815529,0.99978435,0.4389964001519339,0.88988096
980,0.0006015712317977872,0.9997346,0.7006964428084237,0.8348214
981,0.0007092670673156085,0.99981755,0.7015150189399719,0.8344494
982,0.0009900252094707399,0.99970144,0.5742694905826023,0.87723213
983,0.0012234231654009505,0.9996517,0.6053418006215777,0.85863096
984,0.0018202051118377004,0.9996351,0.4712809792586735,0.8999256
985,0.002360487369903738,0.9993697,0.9213590196200779,0.76488096
986,0.0012119749330572146,0.9997346,0.6937718902315412,0.81212795
987,0.0007290641798647329,0.9997512,0.7658061044556754,0.8139881
988,0.000724929017917234,0.9998341,0.9253526244844709,0.7462798
989,0.0010757543378606379,0.999718,1.2271688325064523,0.7098214
990,0.0008658525443256521,0.99978435,1.163057463509696,0.7782738
991,0.0008561930724581433,0.999801,0.5928738202367511,0.8604911
992,0.0014117978901898084,0.9996019,1.114620098045894,0.74293154
993,0.0014774544845840407,0.9996517,1.1797520773751395,0.72581846
994,0.0008688573025527447,0.99981755,1.1724747249058314,0.71949404
995,0.002202943781457549,0.9994858,1.1779360600880213,0.7005208
996,0.0037152137804047944,0.9992038,0.8825194239616394,0.7607887
997,0.0028091827112862017,0.99915403,1.0316577298300607,0.73102677
998,0.001215087449989779,0.99955213,1.1953383854457311,0.7540923
999,0.001774637303331727,0.99950236,1.1262795073645455,0.7890625
1000,0.001397342158265226,0.9996849,1.0043658443859644,0.76376486
1001,0.001134229795039076,0.9997346,1.1371724775859289,0.7265625
1002,0.0005711009385536077,0.9998839,1.064227785382952,0.7563244
1003,0.0006166388260588326,0.9998507,0.802960216999054,0.7864583
1004,0.0005379172041771676,0.9998507,0.8699242898396083,0.7782738
1005,0.0011709192366309296,0.9997678,1.208505392074585,0.72879463
1006,0.00036064565108344463,0.9998507,1.0542625018528529,0.7864583
1007,0.0008404123110327256,0.9998341,1.1878376007080078,0.73363096
1008,0.0007358796633169981,0.9998341,1.4015104600361414,0.71130955
1009,0.0027426370426013027,0.9994858,1.1966355017253332,0.74255955
1010,0.002752553702990088,0.9994858,1.140258686883109,0.7291667
1011,0.001535843362601766,0.9996351,1.1168290887560164,0.7332589
1012,0.0009565646986212297,0.9996351,0.9665766443525042,0.78162205
1013,0.001509072020002584,0.9997346,0.9436249392373222,0.7775298
1014,0.00134962937406418,0.9996185,0.6808443665504456,0.81063986
1015,0.001459011929915411,0.9996185,0.8013966168676104,0.7879464
1016,0.001669428792455248,0.99958533,1.1160566806793213,0.7005208
1017,0.0012797107502426639,0.99966824,0.6754389745848519,0.8035714
1018,0.0012123521088941273,0.999718,0.8438613244465419,0.7797619
1019,0.0014260930121707024,0.99955213,0.7833529029573713,0.77901787
1020,0.0010196547331496044,0.999718,1.0819531423704964,0.7540923
1021,0.001034684926357386,0.99970144,1.2057359388896398,0.7447917
1022,0.0007926863980129234,0.99981755,0.7996734721320016,0.8154762
1023,0.000878526532850077,0.9997512,0.643863844020026,0.8515625
1024,0.0015632248676006144,0.9996185,0.6631793209484645,0.7842262
1025,0.0017569434222363964,0.9994858,1.062322803906032,0.6837798
1026,0.001416820518010872,0.999519,1.1397328802517481,0.6808036
1027,0.0015816650780487663,0.9996019,1.0791292871747697,0.6767113
1028,0.0016510364678372989,0.99953556,0.842320944581713,0.7213542
1029,0.0007561784822053734,0.999801,0.6156092115810939,0.85342264
1030,0.0006350856903711692,0.9998341,0.6998246737888881,0.8526786
1031,0.0005869207182145187,0.99990046,0.4466808523450579,0.8790923
1032,0.000691656021694718,0.99981755,0.5303184815815517,0.86011904
1033,0.0020372630793568172,0.9996185,0.8529308012553624,0.8191964
1034,0.0015008120522902776,0.99958533,0.7423430255481175,0.77157736
1035,0.0010891715247503212,0.9996019,0.6759483601365771,0.7916667
1036,0.0009372510164696988,0.9996849,0.4952979641301291,0.8895089
1037,0.002951207358087108,0.9993531,0.9150536400931222,0.85863096
1038,0.001987358815133619,0.999436,1.0562996523720878,0.76004463
1039,0.0017017711817865762,0.99956876,0.9859205228941781,0.77380955
1040,0.001429614108204101,0.99955213,1.3147468566894531,0.71019346
1041,0.0015826606928508727,0.99956876,0.9678837656974792,0.72061014
1042,0.0010050948267145462,0.99970144,0.9453473942620414,0.7697173
1043,0.0007038081717960767,0.9997512,1.0196288994380407,0.74665177
1044,0.00046620455521475504,0.9998507,0.8209278072629657,0.80505955
1045,0.0008193804984277882,0.99981755,0.7898743493216378,0.7979911
1046,0.0007717885584228533,0.99990046,1.2385693107332503,0.76488096
1047,0.0009605979185598991,0.9997512,0.6855548960821969,0.8318452
1048,0.0006720559787133695,0.99978435,0.7370699729238238,0.79761904
1049,0.00231392475644267,0.999436,0.8872749209403992,0.7827381
1050,0.0013110815595988269,0.99955213,1.0449421576091222,0.7473958
1051,0.001159964643441381,0.99970144,1.2056211914334978,0.7328869
1052,0.0010863327390797537,0.999801,0.9252286383083889,0.73995537
1053,0.00041674003736480377,0.9999171,1.3839632613318307,0.7224702
1054,0.0011610023260108066,0.99966824,0.7783674342291695,0.78459823
1055,0.002436882566782316,0.99955213,0.9625772918973651,0.75967264
1056,0.002287370739141118,0.9994858,1.1829050523894173,0.80543154
1057,0.0023280511907065966,0.99938625,0.9144804392542157,0.77157736
1058,0.0019618136840614197,0.99953556,0.6806291256632123,0.8058036
1059,0.0017366722206147035,0.99958533,0.8601833411625454,0.80654764
1060,0.000820822457062543,0.9997512,0.8594898751803807,0.80394346
1061,0.0008209320989599895,0.9998341,1.0073907205036707,0.7719494
1062,0.0004530213354998424,0.9998673,0.8145542144775391,0.78125
1063,0.000646716564292547,0.9998507,0.7411584343229022,0.78720236
1064,0.000991966630848246,0.999801,0.7970514042036874,0.7890625
1065,0.0009917858197403793,0.999801,0.6423300419534955,0.80394346
1066,0.001652858953347196,0.99956876,0.8377338818141392,0.8244048
1067,0.001314994460509662,0.999718,0.8077181237084525,0.8255208
1068,0.0007003545030241425,0.999718,1.0761878320149012,0.7879464
1069,0.003680264718873554,0.99917066,0.8931954247610909,0.77269346
1070,0.0024514332422916974,0.9992868,1.0224159274782454,0.79129463
1071,0.0011007780699787385,0.99966824,1.101871303149632,0.79352677
1072,0.000789486386799443,0.99981755,1.0704342808042253,0.80394346
1073,0.000994609819446913,0.9997678,0.6565263952527728,0.8188244
1074,0.0005679502951239189,0.9998507,0.7354769791875567,0.79761904
1075,0.00043683791188553337,0.99981755,1.1238138249942236,0.79650295
1076,0.0017187897528465387,0.9996019,1.361681342124939,0.74181545
1077,0.002293938452356009,0.9994692,0.6494033975260598,0.83816963
1078,0.002445566762852792,0.9994858,1.157626952443804,0.75855654
1079,0.0007857699738704844,0.9997346,1.5519992453711373,0.7217262
1080,0.0012027079490181931,0.99981755,0.8898143172264099,0.7827381
1081,0.00043403514345174125,0.99990046,0.9280355402401516,0.80282736
1082,0.0001857780402700847,0.9999171,0.869796233517783,0.8173363
1083,8.726960329813849e-05,0.99998343,0.8478185704776219,0.81436014
1084,0.0005723857419009311,0.99993366,0.8414843167577472,0.81994045
1085,0.0008141871479378798,0.9997678,0.8843747973442078,0.77380955
1086,0.0014646072490972517,0.9996185,1.2314912932259696,0.7630208
1087,0.002566187684773007,0.99950236,0.5627978188650948,0.8396577
1088,0.006014214451556754,0.99902135,1.3907145261764526,0.7526042
1089,0.005231767992564777,0.9986067,1.079201408794948,0.75
1090,0.0038641136686658733,0.9990711,1.277997953551156,0.7172619
1091,0.001449800010623072,0.9996351,1.116285843508584,0.74293154
1092,0.0005488812776635439,0.9998673,1.1663075685501099,0.74962795
1093,0.0006928392409909097,0.999801,1.0589605314391,0.7957589
1094,0.0005971688643589952,0.9998341,1.017626166343689,0.79464287
1095,0.0005291197209168182,0.9998673,1.2182379620415824,0.7745536
1096,0.0008378362812106427,0.999801,1.2762823956353324,0.7369792
1097,0.0009215231036900379,0.9998341,1.3635811294828142,0.73251486
1098,0.00046032063880544405,0.9998341,0.5787205525806972,0.87165177
1099,0.0010169290899239276,0.99978435,0.7560237220355442,0.8467262
1100,0.0012216171591523943,0.9997678,0.9858789273670742,0.8686756
1101,0.0012667310651707409,0.9996849,0.8394705738340106,0.8604911
1102,0.0010826745411449453,0.9997512,0.9245538541248867,0.87537205
1103,0.0017557601243133954,0.9993531,0.9030310767037528,0.82738096
1104,0.0015616260211409427,0.9996185,0.5244522392749786,0.88467264
1105,0.0013764025718368158,0.99970144,0.7391050032206944,0.8244048
1106,0.0007811922468317814,0.99978435,0.6738449292523521,0.8578869
1107,0.000572190110576886,0.9998673,0.7921960609299796,0.83035713
1108,0.0003870477970350744,0.9999171,0.908282458782196,0.82105654
1109,0.00021444237435571355,0.99993366,1.110360520226615,0.79761904
1110,0.0004715969314773462,0.99993366,0.8947811297007969,0.8191964
1111,0.0009663300449852438,0.99990046,0.820740989276341,0.83407736
1112,0.0009264177771919191,0.99981755,0.963879372392382,0.86904764
1113,0.0008770888401962608,0.9997346,0.6985567808151245,0.85602677
1114,0.0016010005654852018,0.99970144,0.9972760847636631,0.77418154
1115,0.001517375353304747,0.99958533,0.9500320724078587,0.85230654
1116,0.001239629301977177,0.9996517,0.6903702531542096,0.8407738
1117,0.0011523314386662625,0.99966824,0.8517073052270072,0.84561014
1118,0.001117307591476368,0.9997346,0.9270789793559483,0.8630952
1119,0.0008020893812760527,0.9997512,0.8484693510191781,0.8671875
1120,0.00078200806110355,0.9997512,0.5953823668616158,0.86160713
1121,0.0014885811995006628,0.9996517,0.6613635718822479,0.8720238
1122,0.001752298241112941,0.999519,0.7569004552704948,0.7823661
1123,0.0012603948009534502,0.99966824,0.8461641839572361,0.7901786
1124,0.0017660301795255193,0.99953556,1.1342778887067522,0.7879464
1125,0.0018626932046057532,0.99958533,1.0037856101989746,0.8292411
1126,0.0028365745781901617,0.9992868,0.8719507711274284,0.8113839
1127,0.0022589032950639126,0.9994029,0.8887571522167751,0.80022323
1128,0.0013343069294450417,0.99956876,0.9277814711843219,0.82477677
1129,0.00103316171927697,0.9997346,0.8294512544359479,0.8188244
1130,0.0015644813391087061,0.99970144,0.5873434458460126,0.8348214
1131,0.0008593140720325069,0.99978435,0.9409670148577008,0.84449404
1132,0.0010565108162179824,0.9997346,0.6221676809447152,0.8270089
1133,0.0008229998571863846,0.9997512,0.716403203351157,0.8072917
1134,0.0010567296080786085,0.9998507,0.6420980010713849,0.8232887
1135,0.0004641678307532667,0.9998673,0.6988176533154079,0.8244048
1136,0.0006661381689964708,0.9998507,0.6992933409554618,0.8240327
1137,0.0004225780250431152,0.99990046,0.6385893140520368,0.83035713
1138,0.002104264902935625,0.99958533,0.8768173711640495,0.84337795
1139,0.0025211445065968538,0.99945265,0.6580846309661865,0.82886904
1140,0.0017487185053680497,0.999519,0.5309466975075858,0.8504464
1141,0.0017076263569735664,0.9996517,0.5855791057859149,0.84040177
1142,0.000655231672775247,0.99981755,0.5646184938294547,0.8318452
1143,0.0006982972232834698,0.99978435,0.6059553367750985,0.8370536
1144,0.0006777758994988662,0.9997678,0.7260543533733913,0.8307292
1145,0.0006601053115048318,0.9998341,0.6903869339397976,0.84040177
1146,0.0007926432799404931,0.99981755,0.7596385308674404,0.8232887
1147,0.0011979628624038804,0.9996185,0.8294458815029689,0.83779764
1148,0.0009965554225567013,0.9997512,0.44120278103010996,0.87537205
1149,0.0006359728157595691,0.99981755,0.6151610016822815,0.86160713
1150,0.0015994420746284943,0.9996185,0.5981250916208539,0.8954613
1151,0.0009164459020818912,0.9997678,0.5540952384471893,0.8790923
1152,0.0012799478684092547,0.99978435,0.3568613188607352,0.91964287
1153,0.002259742989649199,0.99956876,0.48130748101643156,0.88355654
1154,0.0016554304001683675,0.9996517,0.5213491363184792,0.8526786
1155,0.001317142809222879,0.9996185,0.5395181604794094,0.88727677
1156,0.0017011554874436445,0.9996351,0.4292255256857191,0.8943452
1157,0.0018299614473919396,0.9996351,0.39252289278166635,0.90178573
1158,0.0015685379654144615,0.9996185,0.6296100957053048,0.82366073
1159,0.0013204402524098632,0.99966824,0.46608634080205646,0.890625
1160,0.0006023795199491474,0.9998341,0.48932561704090666,0.86160713
1161,0.0008112194028687094,0.9997678,0.6551030193056379,0.83928573
1162,0.0007590640740521837,0.9997512,0.6137929558753967,0.84300596
1163,0.0013297724064602753,0.999718,0.3896755576133728,0.90811014
1164,0.0006983961461117312,0.9997346,0.5325356040682111,0.84561014
1165,0.0010181358018782594,0.99978435,0.7188220024108887,0.85193455
1166,0.0009557678848674777,0.9997346,0.4256048798561096,0.88876486
1167,0.0027073653943743563,0.9992536,1.3939643246786935,0.7384673
1168,0.003738566449658048,0.9990379,0.7260368381227765,0.8608631
1169,0.002064038782497459,0.999436,0.6289695373603276,0.8623512
1170,0.0008713764770070423,0.99970144,0.8444543736321586,0.8292411
1171,0.0009982447462308353,0.9997678,1.477196386882237,0.75706846
1172,0.0036713115272029545,0.9991043,0.7447241374424526,0.8203125
1173,0.003406806262781875,0.9992038,0.6534318923950195,0.84300596
1174,0.0021302928821043702,0.99956876,0.5891439148357936,0.8709077
1175,0.0008609524869145071,0.999801,0.4440193218844278,0.8995536
1176,0.0010201673583538145,0.9997678,0.5143242861543383,0.88206846
1177,0.0004456462655536557,0.99990046,0.5266902957643781,0.87686014
1178,0.00030858669278039524,0.99995023,0.5507696483816419,0.87165177
1179,0.0002688081961609227,0.9998839,0.526477860552924,0.8802083
1180,0.0003866008758793353,0.9999171,0.5845036932400295,0.8567708
1181,0.0005665832760393663,0.9998507,0.5608002671173641,0.8683036
1182,0.00043360065026146427,0.9998673,0.691834202834538,0.8545387
1183,0.00018217108801427305,0.9999668,0.5521943952356066,0.87053573
1184,0.0006524572727524277,0.9998341,0.41625083344323294,0.8947173
1185,0.0010374988138330367,0.999801,0.6829997045653207,0.85193455
1186,0.0005811132415340176,0.9998507,0.43931051237242563,0.87834823
1187,0.00018792993194015383,0.99995023,0.6495363116264343,0.85602677
1188,0.00037443414344878214,0.9998507,0.5739791563579014,0.85379463
1189,0.0005190700137334024,0.999801,0.4948831924370357,0.89657736
1190,0.0016283002103269443,0.99955213,0.4650337653500693,0.8828125
1191,0.001597358281186843,0.99958533,0.44952359795570374,0.88616073
1192,0.0017316075910934158,0.9996185,0.47768194334847586,0.8630952
1193,0.0009371447367856729,0.99978435,0.4696452532495771,0.8735119
1194,0.001398483558182958,0.99966824,0.7661729795592171,0.8031994
1195,0.0020433465262871923,0.9994692,0.7103349140712193,0.8232887
1196,0.001693446394961124,0.99955213,0.5897123473031181,0.8244048
1197,0.001166748558119096,0.99970144,0.7733651655060905,0.8489583
1198,0.0005282062742319106,0.99981755,0.7600954600742885,0.82775295
1199,0.0005424756455605758,0.99981755,0.5818007162639073,0.84337795
1200,0.00175964278058105,0.999519,0.5199759006500244,0.8578869
1201,0.0013010431458551613,0.9996351,0.6664032127176013,0.82254463
1202,0.0013575353409723547,0.9996351,0.4697563052177429,0.87165177
1203,0.001176562720687766,0.99978435,0.4210152285439627,0.8984375
1204,0.00048557702528112854,0.9998839,0.3984369294984,0.90401787
1205,0.0004533949716644461,0.9999171,0.4070394039154053,0.90811014
1206,0.0005882821180105391,0.9998673,0.43196551288877216,0.89620537
1207,0.0007616297047984213,0.99978435,0.5050898832934243,0.88318455
1208,0.000506821489506018,0.99981755,0.5187161011355264,0.85900295
1209,0.0007733253416427291,0.999801,0.42674887606075834,0.90029764
1210,0.0005771673414222126,0.9998839,0.5845835506916046,0.8485863
1211,0.0005677492085831899,0.9998673,0.7663947939872742,0.80245537
1212,0.0009831038978852789,0.9997512,0.7272228513445173,0.8489583
1213,0.0003548330705982674,0.9998839,0.5686333179473877,0.86383927
1214,0.0006515648309806337,0.99978435,0.5140899590083531,0.88355654
1215,0.0033092641113444767,0.99941945,0.7136955346379962,0.8578869
1216,0.0015765922163690786,0.99953556,0.4924225764615195,0.8895089
1217,0.0033759903588559403,0.99927014,0.4615333378314972,0.8936012
1218,0.002640003372528579,0.999237,0.5417582605566297,0.87537205
1219,0.0013540407234525148,0.99966824,0.4914362387997763,0.87574404
1220,0.001399306603568134,0.99958533,0.46293116893087116,0.90587795
1221,0.00230093405077204,0.9994858,0.4573501433644976,0.8723958
1222,0.0029671913958258054,0.99918723,0.6559813959257943,0.8266369
1223,0.0010050611830553415,0.9996517,0.6933116061346871,0.8229167
1224,0.001435452061939834,0.9996185,0.9288467679704938,0.8177083
1225,0.0029141321469402705,0.9993697,0.5479217597416469,0.84337795
1226,0.0012148667752960947,0.9996849,0.6028109533446175,0.8779762
1227,0.0008371334038426824,0.9998507,0.7186282277107239,0.88206846
1228,0.0006054458669884106,0.9998341,0.5878703849656242,0.86532736
1229,0.00056672012279387,0.9998507,0.5964959008353097,0.86383927
1230,0.0005540353071849252,0.999801,0.4675963265555246,0.8895089
1231,0.0006715740576946063,0.9998507,0.5073543276105609,0.89025295
1232,0.0007511187393800113,0.9998507,0.6914473857198443,0.80803573
1233,0.000570061538916851,0.9998507,0.6497573341642108,0.8567708
1234,0.0003989814206699178,0.9999171,0.7636339749608722,0.8292411
1235,0.0007083597462906134,0.999801,0.7653709905488151,0.8426339
1236,0.00037873966990521605,0.99993366,0.5652712796415601,0.8686756
1237,0.00023387009849822952,0.99995023,0.5113313112940107,0.89880955
1238,0.0002423280900375228,0.99995023,0.5080715758459908,0.89657736
1239,0.00030609867012728546,0.99995023,0.5229666743959699,0.88988096
1240,0.0007818151010040811,0.99981755,0.5027801139014108,0.8932292
1241,0.0005292866504799594,0.9998673,0.4579570634024484,0.91592264
1242,0.0012860523790389634,0.9997512,0.5430698309625898,0.8701637
1243,0.000792435429707785,0.99981755,0.5248694164412362,0.9051339
1244,0.000891810747252249,0.99990046,0.523334013564246,0.8857887
1245,0.0013320911733915037,0.999718,0.5635296957833427,0.86904764
1246,0.0018533672066048366,0.99953556,0.6843428015708923,0.8656994
1247,0.00219483954739223,0.9993531,0.5576085107667106,0.88355654
1248,0.0013532162306856086,0.9996849,0.6635070613452366,0.8530506
1249,0.0013071684747454377,0.99958533,0.7682929975645882,0.83035713
1250,0.0018842845835530537,0.9994858,0.8269954749516079,0.81845236
1251,0.0007130460753763455,0.9997512,0.6778613584382194,0.859375
1252,0.0009854132393874119,0.999801,0.81749199117933,0.8244048
1253,0.0007109323505555573,0.999801,0.5789928606578282,0.8843006
1254,0.0003265015271817373,0.9999171,0.608675982270922,0.8630952
1255,0.0009083818399402884,0.999801,0.5410868695804051,0.8761161
1256,0.0012731007271942802,0.999801,0.5441182340894427,0.8869048
1257,0.0011325921350271244,0.9997678,0.43130246656281607,0.92224705
1258,0.0008739421997662419,0.9997678,0.5623928606510162,0.86160713
1259,0.002077613414339949,0.99956876,0.4350092496190752,0.9036458
1260,0.0018049521185190317,0.99953556,0.37060168172631947,0.90959823
1261,0.0012059242036208942,0.99966824,0.43635365792683195,0.90029764
1262,0.000609696053254305,0.9998507,0.3865420477730887,0.9207589
1263,0.0003334985568873353,0.9999171,0.5155306501047952,0.8954613
1264,0.0004081891158837478,0.99990046,0.5734987684658596,0.85751486
1265,0.0006696503196057771,0.99990046,0.5589139631816319,0.8720238
1266,0.0005095598908584665,0.9998673,0.5771102436951229,0.85491073
1267,0.0014841134879627937,0.9996849,0.4383313272680555,0.8958333
1268,0.0010024850314650099,0.999801,0.33247152822358267,0.93415177
1269,0.0011136225154910766,0.9997678,0.38695415428706575,0.9270833
1270,0.0003486218274813755,0.99995023,0.37448545013155254,0.9296875
1271,0.0008250967994436391,0.99981755,0.47690617186682566,0.8891369
1272,0.0011624695137570267,0.9997512,0.6130398341587612,0.89806545
1273,0.0015649360358189913,0.99953556,0.4264171634401594,0.91480654
1274,0.0021486055238047414,0.9994692,0.4663446971348354,0.87834823
1275,0.0010799821928157898,0.9996351,0.42503646867615835,0.90587795
1276,0.0005236381618377138,0.9998341,0.4379508708204542,0.8936012
1277,0.000669566107490069,0.9998341,0.5429285977567945,0.8723958
1278,0.0007116185282440814,0.9997678,0.3896456169230597,0.9360119
1279,0.0017640486939858929,0.99966824,0.5571615014757428,0.82886904
1280,0.001192627947705995,0.999718,0.3989110589027405,0.9233631
1281,0.002268218777647896,0.9996185,0.4355489952223642,0.87462795
1282,0.0013416133686096638,0.9997512,0.36782106757164,0.9401042
1283,0.0012228655670098564,0.99978435,0.4204942796911512,0.89806545
